dataset,query_id,table_id,gold_row,gold_col,header_path_len,chunk_id,path_elems_present,partial_ratio,full_coverage,chunk_token_len
realhitbench,260,agriculture-table02,7,1,3,agriculture-table02::fixed256::1,2,0.6666666666666666,False,245
realhitbench,260,agriculture-table02,7,2,3,agriculture-table02::fixed256::1,2,0.6666666666666666,False,245
realhitbench,266,health-table01,0,1,3,health-table01::fixed256::0,3,1.0,True,256
realhitbench,268,health-table01,12,0,3,health-table01::fixed256::2,1,0.3333333333333333,False,256
realhitbench,271,health-table01,10,1,4,health-table01::fixed256::1,4,1.0,True,256
realhitbench,272,agriculture-table03,1,5,2,agriculture-table03::fixed256::0,2,1.0,True,256
realhitbench,326,environment-table03,3,2,2,environment-table03::fixed256::0,2,1.0,True,256
realhitbench,330,environment-table03,5,2,2,environment-table03::fixed256::0,2,1.0,True,256
realhitbench,330,environment-table03,5,3,2,environment-table03::fixed256::0,2,1.0,True,256
realhitbench,330,environment-table03,5,4,2,environment-table03::fixed256::0,2,1.0,True,256
realhitbench,330,environment-table03,14,2,2,environment-table03::fixed256::1,1,0.5,False,204
realhitbench,330,environment-table03,14,3,2,environment-table03::fixed256::1,1,0.5,False,204
realhitbench,330,environment-table03,14,4,2,environment-table03::fixed256::1,1,0.5,False,204
realhitbench,349,education-table03,4,0,1,education-table03::fixed256::4,1,1.0,True,256
realhitbench,353,education-table04,0,3,4,education-table04::fixed256::0,4,1.0,True,256
realhitbench,353,education-table04,0,5,4,education-table04::fixed256::0,4,1.0,True,256
realhitbench,365,education-table06,2,7,2,education-table06::fixed256::7,1,0.5,False,256
realhitbench,371,education-table07,4,13,2,education-table07::fixed256::1,1,0.5,False,256
realhitbench,375,education-table08,1,6,2,education-table08::fixed256::0,2,1.0,True,256
realhitbench,383,education-table10,4,0,2,education-table10::fixed256::1,1,0.5,False,256
realhitbench,389,education-table11,0,5,2,education-table11::fixed256::0,2,1.0,True,256
realhitbench,389,education-table11,0,12,2,education-table11::fixed256::0,2,1.0,True,256
realhitbench,391,education-table12,1,6,2,education-table12::fixed256::1,0,0.0,False,256
realhitbench,395,economy-table05,42,0,3,economy-table05::fixed256::8,2,0.6666666666666666,False,256
realhitbench,400,economy-table06,6,0,2,economy-table06::fixed256::1,1,0.5,False,256
realhitbench,410,economy-table08,3,0,2,economy-table08::fixed256::0,2,1.0,True,256
realhitbench,414,economy-table09,9,0,2,economy-table09::fixed256::2,1,0.5,False,256
realhitbench,419,economy-table10,14,0,3,economy-table10::fixed256::2,2,0.6666666666666666,False,256
realhitbench,424,education-table14,7,0,4,education-table14::fixed256::1,1,0.25,False,256
realhitbench,424,education-table14,17,10,4,education-table14::fixed256::3,0,0.0,False,256
realhitbench,430,economy-table12,10,3,3,economy-table12::fixed256::1,3,1.0,True,256
realhitbench,433,economy-table13,6,0,2,economy-table13::fixed256::1,1,0.5,False,256
realhitbench,454,economy-table15,10,11,3,economy-table15::fixed256::1,3,1.0,True,256
realhitbench,464,environment-table04,3,0,2,environment-table04::fixed256::0,2,1.0,True,256
realhitbench,474,economy-table25,0,0,2,economy-table25::fixed256::0,2,1.0,True,256
realhitbench,500,business-table05,0,3,5,business-table05::fixed256::0,5,1.0,True,256
realhitbench,504,military-table21,19,0,5,military-table21::fixed256::5,1,0.2,False,256
realhitbench,506,employment-table29,2,2,2,employment-table29::fixed256::0,2,1.0,True,256
realhitbench,513,military-table22,1,14,1,military-table22::fixed256::0,1,1.0,True,256
realhitbench,525,environment-table06,4,1,2,environment-table06::fixed256::2,1,0.5,False,256
realhitbench,549,business-table06,10,18,2,business-table06::fixed256::1,2,1.0,True,256
realhitbench,552,business-table07,9,11,2,business-table07::fixed256::1,2,1.0,True,256
realhitbench,553,business-table07,9,1,2,business-table07::fixed256::1,2,1.0,True,256
realhitbench,553,business-table07,9,13,2,business-table07::fixed256::1,2,1.0,True,256
realhitbench,553,business-table07,9,15,2,business-table07::fixed256::1,2,1.0,True,256
realhitbench,557,employment-table31,12,9,4,employment-table31::fixed256::2,4,1.0,True,256
realhitbench,567,transport-table08,2,0,3,transport-table08::fixed256::0,3,1.0,True,256
realhitbench,567,transport-table08,2,1,3,transport-table08::fixed256::0,3,1.0,True,256
realhitbench,582,society-table85,3,2,4,society-table85::fixed256::0,4,1.0,True,256
realhitbench,608,labor-table02,7,0,4,labor-table02::fixed256::1,4,1.0,True,256
realhitbench,608,labor-table02,11,0,4,labor-table02::fixed256::2,4,1.0,True,256
realhitbench,622,economy-table31,3,4,3,economy-table31::fixed256::0,3,1.0,True,256
realhitbench,665,economy-table55,0,1,4,economy-table55::fixed256::0,4,1.0,True,256
realhitbench,679,labor-table04,2,1,2,labor-table04::fixed256::0,2,1.0,True,256
realhitbench,680,labor-table04,3,2,2,labor-table04::fixed256::0,2,1.0,True,256
realhitbench,680,labor-table04,4,2,2,labor-table04::fixed256::1,0,0.0,False,256
realhitbench,699,sport-table05,0,12,2,sport-table05::fixed256::0,2,1.0,True,256
realhitbench,702,economy-table36,2,7,4,economy-table36::fixed256::0,4,1.0,True,256
realhitbench,702,economy-table36,3,7,4,economy-table36::fixed256::1,0,0.0,False,256
realhitbench,717,manufacture-table01,26,0,3,manufacture-table01::fixed256::4,2,0.6666666666666666,False,256
realhitbench,719,manufacture-table01,3,0,3,manufacture-table01::fixed256::0,3,1.0,True,256
realhitbench,719,manufacture-table01,63,0,3,manufacture-table01::fixed256::11,1,0.3333333333333333,False,256
realhitbench,720,manufacture-table01,28,0,3,manufacture-table01::fixed256::5,1,0.3333333333333333,False,255
realhitbench,728,economy-table38,0,4,3,economy-table38::fixed256::0,3,1.0,True,182
realhitbench,728,economy-table38,0,6,3,economy-table38::fixed256::0,3,1.0,True,182
realhitbench,775,economy-table43,37,5,3,economy-table43::fixed256::3,1,0.3333333333333333,False,96
realhitbench,779,sport-table06,21,6,5,sport-table06::fixed256::2,4,0.8,False,127
realhitbench,803,labor-table12,0,10,8,NOT_IN_ANY_CHUNK,0,0.0,False,0
realhitbench,813,labor-table13,0,17,3,labor-table13::fixed256::1,0,0.0,False,256
realhitbench,869,food-table01,2,0,3,food-table01::fixed256::0,3,1.0,True,243
realhitbench,869,food-table01,9,0,3,food-table01::fixed256::0,3,1.0,True,243
realhitbench,869,food-table01,11,0,3,food-table01::fixed256::0,3,1.0,True,243
realhitbench,879,labor-table21,1,13,3,labor-table21::fixed256::1,1,0.3333333333333333,False,256
realhitbench,888,sport-table07,2,6,2,sport-table07::fixed256::0,2,1.0,True,256
realhitbench,889,sport-table07,4,6,2,sport-table07::fixed256::0,2,1.0,True,256
realhitbench,891,labor-table22,2,0,3,labor-table22::fixed256::1,2,0.6666666666666666,False,256
realhitbench,909,economy-table61,24,3,4,economy-table61::fixed256::4,3,0.75,False,256
realhitbench,963,manufacture-table12,13,0,5,manufacture-table12::fixed256::19,5,1.0,True,256
realhitbench,963,manufacture-table12,13,4,5,manufacture-table12::fixed256::19,4,0.8,False,256
realhitbench,979,labor-table27,6,0,2,labor-table27::fixed256::0,2,1.0,True,208
realhitbench,984,economy-table68,103,0,3,economy-table68::fixed256::8,1,0.3333333333333333,False,256
realhitbench,985,economy-table68,68,1,2,economy-table68::fixed256::5,1,0.5,False,256
realhitbench,987,economy-table68,5,0,3,economy-table68::fixed256::0,3,1.0,True,256
realhitbench,999,economy-table69,0,2,4,economy-table69::fixed256::0,4,1.0,True,256
realhitbench,1029,health-table12,3,2,6,health-table12::fixed256::0,6,1.0,True,256
realhitbench,1030,health-table12,3,0,5,health-table12::fixed256::0,5,1.0,True,256
realhitbench,1061,labor-table33,5,0,2,labor-table33::fixed256::0,2,1.0,True,256
realhitbench,1064,sport-table11,1,2,5,sport-table11::fixed256::0,5,1.0,True,256
realhitbench,1085,sport-table12,6,0,3,sport-table12::fixed256::0,3,1.0,True,226
realhitbench,1085,sport-table12,18,1,3,sport-table12::fixed256::0,3,1.0,True,226
realhitbench,1111,manufacture-table17,58,5,5,manufacture-table17::fixed256::10,4,0.8,False,256
realhitbench,1143,economy-table81,6,0,4,economy-table81::fixed256::1,4,1.0,True,256
realhitbench,1145,economy-table81,12,0,4,economy-table81::fixed256::2,4,1.0,True,256
realhitbench,1153,economy-table84,0,0,2,economy-table84::fixed256::0,2,1.0,True,256
realhitbench,1212,environment-table16,1,9,4,environment-table16::fixed256::1,0,0.0,False,256
realhitbench,1229,environment-table19,219,0,4,environment-table19::fixed256::14,2,0.5,False,256
realhitbench,1232,environment-table20,20,2,4,environment-table20::fixed256::4,1,0.25,False,256
realhitbench,1233,environment-table20,29,11,3,environment-table20::fixed256::6,1,0.3333333333333333,False,256
realhitbench,1234,economy-table110,9,9,3,economy-table110::fixed256::1,2,0.6666666666666666,False,190
realhitbench,1236,economy-table110,6,5,3,economy-table110::fixed256::1,2,0.6666666666666666,False,190
realhitbench,1237,economy-table110,8,5,3,economy-table110::fixed256::1,2,0.6666666666666666,False,190
realhitbench,1241,economy-table111,9,3,2,economy-table111::fixed256::1,1,0.5,False,28
realhitbench,1245,economy-table112,13,0,2,economy-table112::fixed256::1,1,0.5,False,66
realhitbench,1277,science-table09,39,9,4,science-table09::fixed256::7,3,0.75,False,256
realhitbench,1302,science-table16,9,1,2,science-table16::fixed256::0,2,1.0,True,256
realhitbench,1303,science-table16,13,2,2,science-table16::fixed256::1,1,0.5,False,246
realhitbench,1304,science-table16,23,0,2,science-table16::fixed256::1,1,0.5,False,246
realhitbench,1305,science-table16,4,0,2,science-table16::fixed256::0,2,1.0,True,256
realhitbench,1338,science-table17,6,0,2,science-table17::fixed256::0,2,1.0,True,256
realhitbench,1339,science-table17,12,1,2,science-table17::fixed256::1,1,0.5,False,256
realhitbench,1376,society-table25,22,0,3,society-table25::fixed256::3,2,0.6666666666666666,False,256
realhitbench,1377,society-table25,10,0,3,society-table25::fixed256::1,2,0.6666666666666666,False,256
realhitbench,1378,society-table25,9,0,3,society-table25::fixed256::1,2,0.6666666666666666,False,256
realhitbench,1380,society-table27,38,0,3,society-table27::fixed256::4,3,1.0,True,256
realhitbench,1390,society-table30,12,0,3,society-table30::fixed256::0,3,1.0,True,256
realhitbench,1407,society-table33,38,0,3,society-table33::fixed256::4,3,1.0,True,256
realhitbench,1409,society-table33,13,0,3,society-table33::fixed256::1,3,1.0,True,256
realhitbench,1410,society-table34,6,1,4,society-table34::fixed256::0,4,1.0,True,256
realhitbench,1426,society-table37,3,0,3,society-table37::fixed256::0,3,1.0,True,256
realhitbench,1427,society-table37,28,0,3,society-table37::fixed256::3,3,1.0,True,256
realhitbench,1428,society-table37,49,0,3,society-table37::fixed256::5,3,1.0,True,256
realhitbench,1430,society-table38,8,13,4,society-table38::fixed256::4,3,0.75,False,256
realhitbench,1430,society-table38,31,10,5,society-table38::fixed256::12,3,0.6,False,256
realhitbench,1431,society-table38,0,0,3,society-table38::fixed256::1,3,1.0,True,256
realhitbench,1432,society-table38,0,0,3,society-table38::fixed256::1,3,1.0,True,256
realhitbench,1433,society-table38,24,14,5,society-table38::fixed256::10,2,0.4,False,256
realhitbench,1433,society-table38,25,7,5,society-table38::fixed256::10,3,0.6,False,256
realhitbench,1435,society-table39,2,1,2,society-table39::fixed256::0,2,1.0,True,256
realhitbench,1435,society-table39,3,1,2,society-table39::fixed256::0,2,1.0,True,256
realhitbench,1435,society-table39,6,1,2,society-table39::fixed256::0,2,1.0,True,256
realhitbench,1435,society-table39,7,1,2,society-table39::fixed256::0,2,1.0,True,256
realhitbench,1456,society-table44,11,0,3,society-table44::fixed256::3,3,1.0,True,256
realhitbench,1461,society-table45,8,0,4,society-table45::fixed256::1,2,0.5,False,256
realhitbench,1462,society-table45,8,0,4,society-table45::fixed256::1,2,0.5,False,256
realhitbench,1463,society-table45,21,0,4,society-table45::fixed256::3,2,0.5,False,256
realhitbench,1465,society-table46,13,0,3,society-table46::fixed256::2,3,1.0,True,256
realhitbench,1467,society-table46,14,0,4,society-table46::fixed256::2,4,1.0,True,256
realhitbench,1468,society-table46,58,0,3,society-table46::fixed256::10,3,1.0,True,256
realhitbench,1490,education-table26,7,24,4,education-table26::fixed256::2,3,0.75,False,256
realhitbench,1495,education-table27,6,24,4,education-table27::fixed256::2,3,0.75,False,256
realhitbench,1497,education-table27,8,3,4,education-table27::fixed256::2,4,1.0,True,256
realhitbench,1503,education-table28,8,3,4,education-table28::fixed256::2,4,1.0,True,256
realhitbench,1529,medical-table03,17,1,3,medical-table03::fixed256::0,3,1.0,True,256
realhitbench,1543,environment-table40,83,1,5,environment-table40::fixed256::6,4,0.8,False,255
realhitbench,1546,environment-table41,10,0,2,environment-table41::fixed256::1,1,0.5,False,256
realhitbench,1551,environment-table42,10,0,2,environment-table42::fixed256::0,2,1.0,True,256
realhitbench,1565,science-table20,0,0,3,science-table20::fixed256::1,1,0.3333333333333333,False,256
realhitbench,1570,science-table21,0,0,3,science-table21::fixed256::1,1,0.3333333333333333,False,256
realhitbench,1586,society-table55,67,6,2,society-table55::fixed256::8,1,0.5,False,252
realhitbench,1641,science-table33,2,2,2,science-table33::fixed256::0,2,1.0,True,256
realhitbench,1646,science-table34,5,2,2,science-table34::fixed256::0,2,1.0,True,201
realhitbench,1651,science-table35,6,7,4,science-table35::fixed256::3,1,0.25,False,256
realhitbench,1662,science-table39,19,2,3,science-table39::fixed256::1,2,0.6666666666666666,False,256
realhitbench,1666,science-table40,97,1,2,science-table40::fixed256::5,0,0.0,False,256
realhitbench,1671,science-table41,14,0,4,science-table41::fixed256::4,2,0.5,False,256
realhitbench,1679,science-table43,5,1,4,science-table43::fixed256::0,4,1.0,True,256
realhitbench,1741,health-table30,0,2,4,health-table30::fixed256::0,4,1.0,True,256
realhitbench,1754,health-table32,21,9,5,health-table32::fixed256::6,0,0.0,False,256
realhitbench,1757,health-table33,2,6,4,health-table33::fixed256::1,2,0.5,False,256
realhitbench,1771,health-table36,30,1,5,health-table36::fixed256::6,1,0.2,False,256
realhitbench,1776,health-table37,30,1,5,health-table37::fixed256::6,1,0.2,False,256
realhitbench,1781,health-table38,30,1,5,health-table38::fixed256::6,1,0.2,False,256
realhitbench,1793,health-table40,6,0,3,health-table40::fixed256::1,3,1.0,True,256
realhitbench,1809,health-table43,16,9,5,NOT_IN_ANY_CHUNK,0,0.0,False,0
realhitbench,1891,education-table17,0,19,3,education-table17::fixed256::1,1,0.3333333333333333,False,256
realhitbench,1937,society-table08,1,0,2,society-table08::fixed256::0,2,1.0,True,256
realhitbench,1946,society-table06,34,0,3,society-table06::fixed256::3,2,0.6666666666666666,False,256
realhitbench,1998,education-table23,7,2,4,education-table23::fixed256::2,3,0.75,False,256
realhitbench,2001,food-table10,2,3,3,food-table10::fixed256::1,1,0.3333333333333333,False,256
realhitbench,2001,food-table10,2,4,3,food-table10::fixed256::1,1,0.3333333333333333,False,256
realhitbench,2002,food-table10,2,7,3,food-table10::fixed256::1,1,0.3333333333333333,False,256
realhitbench,2031,education-table36,3,2,3,education-table36::fixed256::0,3,1.0,True,256
realhitbench,2042,economy-table108,2,2,4,economy-table108::fixed256::0,4,1.0,True,256
realhitbench,2067,society-table13,5,0,2,society-table13::fixed256::1,1,0.5,False,256
realhitbench,2083,education-table24,40,3,4,education-table24::fixed256::6,1,0.25,False,256
realhitbench,2093,labor-table66,16,4,4,labor-table66::fixed256::2,2,0.5,False,256
realhitbench,2097,labor-table65,26,2,4,labor-table65::fixed256::2,1,0.25,False,256
realhitbench,2114,labor-table57,72,3,3,labor-table57::fixed256::5,1,0.3333333333333333,False,256
realhitbench,2116,labor-table56,85,4,3,labor-table56::fixed256::6,2,0.6666666666666666,False,234
realhitbench,2127,labor-table54,45,2,4,labor-table54::fixed256::7,1,0.25,False,256
realhitbench,2159,labor-table61,10,1,3,labor-table61::fixed256::0,3,1.0,True,256
realhitbench,2166,religion-table06,4,15,4,religion-table06::fixed256::1,4,1.0,True,256
realhitbench,2170,religion-table06,23,1,4,religion-table06::fixed256::5,4,1.0,True,256
realhitbench,2186,religion-table10,1,14,5,religion-table10::fixed256::1,2,0.4,False,256
realhitbench,2188,religion-table10,6,18,5,religion-table10::fixed256::3,3,0.6,False,256
realhitbench,2189,religion-table10,7,12,5,religion-table10::fixed256::3,3,0.6,False,256
realhitbench,2190,religion-table10,9,0,5,religion-table10::fixed256::4,1,0.2,False,95
realhitbench,2191,religion-table01,8,4,5,religion-table01::fixed256::1,4,0.8,False,256
realhitbench,2193,religion-table01,1,2,2,religion-table01::fixed256::0,2,1.0,True,256
realhitbench,2197,religion-table02,20,1,4,religion-table02::fixed256::4,4,1.0,True,256
realhitbench,2204,religion-table03,1,6,1,religion-table03::fixed256::0,1,1.0,True,256
realhitbench,2204,religion-table03,1,9,1,religion-table03::fixed256::0,1,1.0,True,256
realhitbench,2206,religion-table04,1,7,1,religion-table04::fixed256::0,1,1.0,True,256
realhitbench,2210,religion-table04,8,16,3,religion-table04::fixed256::3,1,0.3333333333333333,False,256
realhitbench,2221,business-table15,6,18,6,business-table15::fixed256::5,1,0.16666666666666666,False,256
realhitbench,2243,society-table60,0,0,2,society-table60::fixed256::0,2,1.0,True,256
realhitbench,2243,society-table60,0,2,3,society-table60::fixed256::0,3,1.0,True,256
realhitbench,2260,society-table63,12,0,3,society-table63::fixed256::2,2,0.6666666666666666,False,256
realhitbench,2266,economy-table117,2,0,5,economy-table117::fixed256::0,5,1.0,True,256
realhitbench,2269,economy-table117,2,3,5,economy-table117::fixed256::0,5,1.0,True,256
realhitbench,2270,economy-table117,2,7,5,economy-table117::fixed256::0,5,1.0,True,256
realhitbench,2271,economy-table118,28,4,4,economy-table118::fixed256::4,2,0.5,False,256
realhitbench,2277,society-table64,2,18,4,society-table64::fixed256::1,2,0.5,False,256
realhitbench,2305,agriculture-table09,0,5,3,agriculture-table09::fixed256::0,3,1.0,True,256
realhitbench,2314,society-table68,15,15,4,society-table68::fixed256::5,0,0.0,False,256
realhitbench,2314,society-table68,35,16,4,society-table68::fixed256::10,2,0.5,False,256
realhitbench,2317,society-table69,2,13,2,society-table69::fixed256::1,0,0.0,False,256
realhitbench,2319,society-table69,12,1,2,society-table69::fixed256::3,0,0.0,False,256
realhitbench,2320,society-table69,6,8,2,society-table69::fixed256::1,0,0.0,False,256
realhitbench,2320,society-table69,6,9,2,society-table69::fixed256::1,0,0.0,False,256
realhitbench,2321,society-table69,6,8,2,society-table69::fixed256::1,0,0.0,False,256
realhitbench,2323,society-table70,0,0,3,society-table70::fixed256::1,1,0.3333333333333333,False,256
realhitbench,2324,society-table70,0,1,3,society-table70::fixed256::1,1,0.3333333333333333,False,256
realhitbench,2329,society-table72,36,0,3,society-table72::fixed256::3,1,0.3333333333333333,False,256
realhitbench,2330,society-table72,37,0,3,society-table72::fixed256::3,2,0.6666666666666666,False,256
realhitbench,2333,society-table73,5,1,3,society-table73::fixed256::0,3,1.0,True,256
realhitbench,2337,society-table74,0,0,2,society-table74::fixed256::0,2,1.0,True,256
realhitbench,2342,society-table75,1,2,3,society-table75::fixed256::0,3,1.0,True,256
realhitbench,2356,sport-table13,2,2,3,sport-table13::fixed256::0,3,1.0,True,256
realhitbench,2356,sport-table13,28,2,3,sport-table13::fixed256::3,0,0.0,False,249
realhitbench,2364,productivity-table07,8,2,2,productivity-table07::fixed256::0,2,1.0,True,251
realhitbench,2393,economy-table119,0,0,2,economy-table119::fixed256::0,2,1.0,True,256
realhitbench,2393,economy-table119,19,0,3,economy-table119::fixed256::0,3,1.0,True,256
realhitbench,2408,manufacture-table20,0,1,3,manufacture-table20::fixed256::0,3,1.0,True,256
realhitbench,2408,manufacture-table20,1,1,3,manufacture-table20::fixed256::0,3,1.0,True,256
realhitbench,2419,economy-table122,1,1,2,economy-table122::fixed256::1,0,0.0,False,256
realhitbench,2430,education-table33,0,1,4,education-table33::fixed256::1,1,0.25,False,256
realhitbench,2470,economy-table126,15,4,4,economy-table126::fixed256::3,2,0.5,False,256
realhitbench,2497,labor-table49,7,0,2,labor-table49::fixed256::0,2,1.0,True,256
realhitbench,2497,labor-table49,16,0,2,labor-table49::fixed256::0,2,1.0,True,256
realhitbench,2497,labor-table49,23,0,2,labor-table49::fixed256::0,2,1.0,True,256
realhitbench,2497,labor-table49,28,0,2,labor-table49::fixed256::0,2,1.0,True,256
realhitbench,2497,labor-table49,35,0,2,labor-table49::fixed256::0,2,1.0,True,256
realhitbench,2497,labor-table49,40,0,2,labor-table49::fixed256::1,2,1.0,True,226
realhitbench,2497,labor-table49,47,0,2,labor-table49::fixed256::1,2,1.0,True,226
realhitbench,2497,labor-table49,56,0,2,labor-table49::fixed256::1,2,1.0,True,226
realhitbench,2497,labor-table49,64,0,2,labor-table49::fixed256::1,2,1.0,True,226
realhitbench,2513,science-table52,10,0,3,science-table52::fixed256::1,1,0.3333333333333333,False,256
realhitbench,2514,science-table52,11,8,3,science-table52::fixed256::2,0,0.0,False,29
realhitbench,2518,science-table53,10,0,3,science-table53::fixed256::2,1,0.3333333333333333,False,96
realhitbench,2523,science-table54,12,2,3,science-table54::fixed256::2,1,0.3333333333333333,False,62
realhitbench,2524,science-table54,11,7,3,science-table54::fixed256::2,0,0.0,False,62
realhitbench,2550,science-table56,25,0,3,science-table56::fixed256::25,1,0.3333333333333333,False,256
realhitbench,2553,environment-table45,0,8,2,environment-table45::fixed256::0,2,1.0,True,256
realhitbench,2617,science-table67,2,3,5,science-table67::fixed256::1,1,0.2,False,256
realhitbench,2629,science-table70,0,1,4,science-table70::fixed256::0,4,1.0,True,256
realhitbench,2633,science-table71,0,1,4,science-table71::fixed256::0,4,1.0,True,256
realhitbench,2637,science-table72,0,1,4,science-table72::fixed256::0,4,1.0,True,256
