dataset,query_id,table_id,gold_row,gold_col,header_path_len,chunk_id,path_elems_present,partial_ratio,full_coverage,chunk_token_len
aitqa,q-89,tab-17,0,0,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-90,tab-17,0,2,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-91,tab-17,6,0,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-92,tab-17,7,1,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-93,tab-17,9,0,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-94,tab-17,0,2,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-95,tab-17,1,1,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-96,tab-17,6,1,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-97,tab-17,8,3,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-98,tab-17,4,1,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-99,tab-17,5,1,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-100,tab-17,5,2,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-101,tab-17,4,3,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-102,tab-17,7,0,3,tab-17::whole,2,0.6666666666666666,False,319
aitqa,q-103,tab-18,0,2,2,tab-18::whole,1,0.5,False,117
aitqa,q-104,tab-18,1,0,3,tab-18::whole,2,0.6666666666666666,False,117
aitqa,q-105,tab-18,3,0,3,tab-18::whole,2,0.6666666666666666,False,117
aitqa,q-106,tab-18,3,2,2,tab-18::whole,1,0.5,False,117
aitqa,q-107,tab-18,3,0,3,tab-18::whole,2,0.6666666666666666,False,117
aitqa,q-108,tab-18,3,1,3,tab-18::whole,2,0.6666666666666666,False,117
aitqa,q-109,tab-19,3,2,2,tab-19::whole,1,0.5,False,149
aitqa,q-110,tab-19,0,1,3,tab-19::whole,2,0.6666666666666666,False,149
aitqa,q-111,tab-19,2,2,2,tab-19::whole,1,0.5,False,149
aitqa,q-112,tab-19,3,3,2,tab-19::whole,1,0.5,False,149
aitqa,q-113,tab-19,5,2,2,tab-19::whole,1,0.5,False,149
aitqa,q-114,tab-20,4,0,3,tab-20::whole,2,0.6666666666666666,False,275
aitqa,q-115,tab-20,4,0,3,tab-20::whole,2,0.6666666666666666,False,275
aitqa,q-116,tab-20,2,0,3,tab-20::whole,2,0.6666666666666666,False,275
aitqa,q-117,tab-20,10,3,2,tab-20::whole,1,0.5,False,275
aitqa,q-118,tab-21,2,0,3,tab-21::whole,2,0.6666666666666666,False,296
aitqa,q-119,tab-22,1,2,1,tab-22::whole,1,1.0,True,126
aitqa,q-120,tab-22,1,2,1,tab-22::whole,1,1.0,True,126
aitqa,q-121,tab-23,0,1,1,tab-23::whole,1,1.0,True,111
aitqa,q-122,tab-23,0,1,1,tab-23::whole,1,1.0,True,111
aitqa,q-123,tab-23,1,1,1,tab-23::whole,1,1.0,True,111
aitqa,q-124,tab-23,2,3,1,tab-23::whole,1,1.0,True,111
aitqa,q-125,tab-24,3,2,4,tab-24::whole,2,0.5,False,287
aitqa,q-126,tab-25,1,4,4,tab-25::whole,2,0.5,False,358
aitqa,q-127,tab-25,2,0,4,tab-25::whole,2,0.5,False,358
aitqa,q-128,tab-25,4,1,4,tab-25::whole,2,0.5,False,358
aitqa,q-129,tab-25,5,1,4,tab-25::whole,2,0.5,False,358
aitqa,q-130,tab-25,8,3,4,tab-25::whole,2,0.5,False,358
aitqa,q-132,tab-26,1,0,3,tab-26::whole,2,0.6666666666666666,False,218
aitqa,q-133,tab-26,0,0,3,tab-26::whole,2,0.6666666666666666,False,218
aitqa,q-134,tab-27,1,1,2,tab-27::whole,1,0.5,False,220
aitqa,q-135,tab-27,10,2,2,tab-27::whole,1,0.5,False,220
aitqa,q-136,tab-27,0,3,2,tab-27::whole,1,0.5,False,220
aitqa,q-137,tab-27,1,1,2,tab-27::whole,1,0.5,False,220
aitqa,q-138,tab-27,7,0,2,tab-27::whole,1,0.5,False,220
aitqa,q-139,tab-27,0,0,2,tab-27::whole,1,0.5,False,220
aitqa,q-140,tab-27,6,2,2,tab-27::whole,1,0.5,False,220
aitqa,q-141,tab-27,10,2,2,tab-27::whole,1,0.5,False,220
aitqa,q-142,tab-27,10,3,2,tab-27::whole,1,0.5,False,220
aitqa,q-143,tab-28,4,1,4,tab-28::whole,2,0.5,False,409
aitqa,q-144,tab-28,11,0,4,tab-28::whole,2,0.5,False,409
aitqa,q-145,tab-28,24,2,4,tab-28::whole,2,0.5,False,409
aitqa,q-146,tab-28,1,0,4,tab-28::whole,2,0.5,False,409
aitqa,q-147,tab-28,1,1,4,tab-28::whole,2,0.5,False,409
aitqa,q-148,tab-28,4,1,4,tab-28::whole,2,0.5,False,409
aitqa,q-149,tab-28,11,0,4,tab-28::whole,2,0.5,False,409
aitqa,q-150,tab-28,23,0,4,tab-28::whole,2,0.5,False,409
aitqa,q-151,tab-28,24,0,4,tab-28::whole,2,0.5,False,409
aitqa,q-152,tab-29,1,1,3,tab-29::whole,2,0.6666666666666666,False,216
aitqa,q-153,tab-29,1,1,3,tab-29::whole,2,0.6666666666666666,False,216
aitqa,q-155,tab-29,7,0,4,tab-29::whole,2,0.5,False,216
aitqa,q-156,tab-29,9,2,4,tab-29::whole,2,0.5,False,216
aitqa,q-157,tab-30,3,4,1,tab-30::whole,1,1.0,True,109
aitqa,q-158,tab-30,1,5,1,tab-30::whole,1,1.0,True,109
aitqa,q-159,tab-30,3,4,1,tab-30::whole,1,1.0,True,109
aitqa,q-160,tab-30,3,5,1,tab-30::whole,1,1.0,True,109
aitqa,q-161,tab-31,0,1,2,tab-31::whole,1,0.5,False,91
aitqa,q-163,tab-31,0,1,2,tab-31::whole,1,0.5,False,91
aitqa,q-167,tab-32,15,4,5,tab-32::whole,3,0.6,False,979
aitqa,q-168,tab-32,16,2,5,tab-32::whole,3,0.6,False,979
aitqa,q-169,tab-32,16,3,5,tab-32::whole,3,0.6,False,979
aitqa,q-170,tab-32,17,3,5,tab-32::whole,3,0.6,False,979
aitqa,q-171,tab-32,19,0,4,tab-32::whole,2,0.5,False,979
aitqa,q-172,tab-32,26,0,4,tab-32::whole,2,0.5,False,979
aitqa,q-173,tab-32,32,1,5,tab-32::whole,3,0.6,False,979
aitqa,q-174,tab-32,15,4,5,tab-32::whole,3,0.6,False,979
aitqa,q-175,tab-32,16,2,5,tab-32::whole,3,0.6,False,979
aitqa,q-176,tab-32,16,3,5,tab-32::whole,3,0.6,False,979
aitqa,q-177,tab-32,22,1,5,tab-32::whole,3,0.6,False,979
aitqa,q-178,tab-32,33,0,4,tab-32::whole,2,0.5,False,979
aitqa,q-179,tab-32,23,1,5,tab-32::whole,3,0.6,False,979
aitqa,q-180,tab-33,1,2,3,tab-33::whole,2,0.6666666666666666,False,187
aitqa,q-181,tab-33,1,2,3,tab-33::whole,2,0.6666666666666666,False,187
aitqa,q-182,tab-33,2,3,3,tab-33::whole,2,0.6666666666666666,False,187
aitqa,q-183,tab-33,4,0,3,tab-33::whole,2,0.6666666666666666,False,187
aitqa,q-184,tab-34,5,0,4,tab-34::whole,1,0.25,False,320
aitqa,q-185,tab-34,5,0,4,tab-34::whole,1,0.25,False,320
aitqa,q-186,tab-34,17,0,4,tab-34::whole,1,0.25,False,320
aitqa,q-187,tab-35,4,2,5,tab-35::whole,3,0.6,False,305
aitqa,q-188,tab-35,10,1,5,tab-35::whole,3,0.6,False,305
aitqa,q-189,tab-35,1,0,4,tab-35::whole,2,0.5,False,305
aitqa,q-190,tab-35,1,0,4,tab-35::whole,2,0.5,False,305
aitqa,q-191,tab-35,0,0,4,tab-35::whole,2,0.5,False,305
aitqa,q-192,tab-35,10,1,5,tab-35::whole,3,0.6,False,305
aitqa,q-193,tab-36,3,1,4,tab-36::whole,2,0.5,False,242
aitqa,q-194,tab-36,3,1,4,tab-36::whole,2,0.5,False,242
aitqa,q-195,tab-36,3,1,4,tab-36::whole,2,0.5,False,242
aitqa,q-196,tab-37,0,1,3,tab-37::whole,1,0.3333333333333333,False,311
aitqa,q-197,tab-37,7,1,3,tab-37::whole,1,0.3333333333333333,False,311
aitqa,q-198,tab-37,11,1,3,tab-37::whole,1,0.3333333333333333,False,311
aitqa,q-199,tab-37,1,1,3,tab-37::whole,1,0.3333333333333333,False,311
aitqa,q-202,tab-38,11,1,3,tab-38::whole,1,0.3333333333333333,False,217
aitqa,q-203,tab-38,15,1,3,tab-38::whole,1,0.3333333333333333,False,217
aitqa,q-204,tab-39,0,1,1,tab-39::whole,1,1.0,True,105
aitqa,q-205,tab-39,0,2,1,tab-39::whole,1,1.0,True,105
aitqa,q-206,tab-39,0,4,1,tab-39::whole,1,1.0,True,105
aitqa,q-207,tab-39,0,1,1,tab-39::whole,1,1.0,True,105
aitqa,q-208,tab-39,0,2,1,tab-39::whole,1,1.0,True,105
aitqa,q-209,tab-39,0,4,1,tab-39::whole,1,1.0,True,105
aitqa,q-210,tab-39,1,0,1,tab-39::whole,1,1.0,True,105
aitqa,q-211,tab-39,2,4,1,tab-39::whole,1,1.0,True,105
aitqa,q-212,tab-40,5,4,2,tab-40::whole,1,0.5,False,248
aitqa,q-214,tab-40,12,0,2,tab-40::whole,1,0.5,False,248
aitqa,q-215,tab-40,1,3,2,tab-40::whole,1,0.5,False,248
aitqa,q-216,tab-40,1,3,2,tab-40::whole,1,0.5,False,248
aitqa,q-217,tab-40,2,1,2,tab-40::whole,1,0.5,False,248
aitqa,q-218,tab-40,5,4,2,tab-40::whole,1,0.5,False,248
aitqa,q-219,tab-40,12,0,2,tab-40::whole,1,0.5,False,248
aitqa,q-220,tab-40,15,4,2,tab-40::whole,2,1.0,True,248
aitqa,q-221,tab-41,7,0,4,tab-41::whole,2,0.5,False,249
aitqa,q-222,tab-41,8,0,4,tab-41::whole,2,0.5,False,249
aitqa,q-223,tab-41,0,2,4,tab-41::whole,2,0.5,False,249
aitqa,q-224,tab-41,0,2,4,tab-41::whole,2,0.5,False,249
aitqa,q-225,tab-41,11,0,4,tab-41::whole,2,0.5,False,249
aitqa,q-226,tab-41,8,0,4,tab-41::whole,2,0.5,False,249
aitqa,q-227,tab-42,0,0,4,tab-42::whole,2,0.5,False,562
aitqa,q-228,tab-42,10,0,4,tab-42::whole,2,0.5,False,562
aitqa,q-229,tab-42,14,0,4,tab-42::whole,2,0.5,False,562
aitqa,q-230,tab-42,0,0,4,tab-42::whole,2,0.5,False,562
aitqa,q-233,tab-42,15,1,4,tab-42::whole,2,0.5,False,562
aitqa,q-234,tab-43,7,0,2,tab-43::whole,1,0.5,False,168
aitqa,q-235,tab-43,7,0,2,tab-43::whole,1,0.5,False,168
aitqa,q-236,tab-44,7,0,2,tab-44::whole,1,0.5,False,157
aitqa,q-237,tab-45,3,2,1,tab-45::whole,1,1.0,True,221
aitqa,q-238,tab-45,0,1,1,tab-45::whole,1,1.0,True,221
aitqa,q-239,tab-45,1,2,1,tab-45::whole,1,1.0,True,221
aitqa,q-241,tab-46,0,1,2,tab-46::whole,1,0.5,False,249
aitqa,q-242,tab-46,3,2,2,tab-46::whole,1,0.5,False,249
aitqa,q-243,tab-46,5,0,2,tab-46::whole,1,0.5,False,249
aitqa,q-244,tab-47,8,2,2,tab-47::whole,2,1.0,True,153
aitqa,q-245,tab-47,7,1,2,tab-47::whole,1,0.5,False,153
aitqa,q-246,tab-48,3,1,2,tab-48::whole,2,1.0,True,131
aitqa,q-247,tab-48,0,1,2,tab-48::whole,1,0.5,False,131
aitqa,q-248,tab-49,16,0,3,tab-49::whole,1,0.3333333333333333,False,818
aitqa,q-249,tab-49,22,0,3,tab-49::whole,1,0.3333333333333333,False,818
aitqa,q-250,tab-49,0,1,3,tab-49::whole,1,0.3333333333333333,False,818
aitqa,q-251,tab-50,4,0,5,tab-50::whole,2,0.4,False,184
aitqa,q-252,tab-50,9,0,5,tab-50::whole,2,0.4,False,184
aitqa,q-253,tab-50,1,1,5,tab-50::whole,2,0.4,False,184
aitqa,q-254,tab-51,3,0,4,tab-51::whole,2,0.5,False,655
aitqa,q-255,tab-51,4,2,4,tab-51::whole,2,0.5,False,655
aitqa,q-256,tab-51,13,0,4,tab-51::whole,2,0.5,False,655
aitqa,q-257,tab-52,0,0,4,tab-52::whole,3,0.75,False,174
aitqa,q-258,tab-52,5,0,4,tab-52::whole,3,0.75,False,174
aitqa,q-259,tab-52,2,0,4,tab-52::whole,3,0.75,False,174
aitqa,q-261,tab-53,1,2,3,tab-53::whole,2,0.6666666666666666,False,117
aitqa,q-262,tab-53,0,2,3,tab-53::whole,2,0.6666666666666666,False,117
aitqa,q-263,tab-53,4,0,3,tab-53::whole,2,0.6666666666666666,False,117
aitqa,q-264,tab-53,4,1,3,tab-53::whole,2,0.6666666666666666,False,117
aitqa,q-265,tab-54,2,0,2,tab-54::whole,1,0.5,False,100
aitqa,q-266,tab-54,3,2,2,tab-54::whole,1,0.5,False,100
aitqa,q-267,tab-55,1,1,1,tab-55::whole,1,1.0,True,114
aitqa,q-268,tab-55,0,4,1,tab-55::whole,1,1.0,True,114
aitqa,q-269,tab-55,1,3,1,tab-55::whole,1,1.0,True,114
aitqa,q-270,tab-55,2,0,1,tab-55::whole,1,1.0,True,114
aitqa,q-271,tab-56,9,1,1,tab-56::whole,1,1.0,True,226
aitqa,q-272,tab-57,3,4,2,tab-57::whole,1,0.5,False,261
aitqa,q-273,tab-57,11,2,2,tab-57::whole,1,0.5,False,261
aitqa,q-274,tab-57,1,2,2,tab-57::whole,1,0.5,False,261
aitqa,q-275,tab-57,15,2,2,tab-57::whole,1,0.5,False,261
aitqa,q-276,tab-57,11,2,2,tab-57::whole,1,0.5,False,261
aitqa,q-277,tab-58,0,0,2,tab-58::whole,1,0.5,False,62
aitqa,q-278,tab-58,0,0,2,tab-58::whole,1,0.5,False,62
aitqa,q-279,tab-59,1,2,4,tab-59::whole,3,0.75,False,118
aitqa,q-280,tab-59,3,1,4,tab-59::whole,3,0.75,False,118
aitqa,q-283,tab-60,2,1,2,tab-60::whole,1,0.5,False,169
aitqa,q-284,tab-61,1,0,3,tab-61::whole,2,0.6666666666666666,False,619
aitqa,q-285,tab-61,2,1,3,tab-61::whole,2,0.6666666666666666,False,619
aitqa,q-286,tab-61,4,0,3,tab-61::whole,2,0.6666666666666666,False,619
aitqa,q-287,tab-61,11,2,3,tab-61::whole,2,0.6666666666666666,False,619
aitqa,q-288,tab-61,17,1,4,tab-61::whole,2,0.5,False,619
aitqa,q-289,tab-61,20,3,4,tab-61::whole,2,0.5,False,619
aitqa,q-290,tab-61,22,4,4,tab-61::whole,2,0.5,False,619
aitqa,q-291,tab-61,1,0,3,tab-61::whole,2,0.6666666666666666,False,619
aitqa,q-292,tab-61,10,1,3,tab-61::whole,2,0.6666666666666666,False,619
aitqa,q-293,tab-61,18,2,4,tab-61::whole,2,0.5,False,619
aitqa,q-294,tab-61,4,0,3,tab-61::whole,2,0.6666666666666666,False,619
aitqa,q-295,tab-61,13,1,4,tab-61::whole,2,0.5,False,619
aitqa,q-296,tab-62,7,1,2,tab-62::whole,1,0.5,False,213
aitqa,q-297,tab-62,0,0,2,tab-62::whole,1,0.5,False,213
aitqa,q-298,tab-62,1,2,2,tab-62::whole,1,0.5,False,213
aitqa,q-299,tab-63,0,1,1,tab-63::whole,1,1.0,True,86
aitqa,q-300,tab-63,1,2,1,tab-63::whole,1,1.0,True,86
aitqa,q-301,tab-64,5,6,3,tab-64::whole,2,0.6666666666666666,False,140
aitqa,q-302,tab-64,0,5,3,tab-64::whole,1,0.3333333333333333,False,140
aitqa,q-303,tab-65,6,1,4,tab-65::whole,2,0.5,False,174
aitqa,q-304,tab-65,11,0,5,tab-65::whole,2,0.4,False,174
aitqa,q-305,tab-65,0,1,4,tab-65::whole,2,0.5,False,174
aitqa,q-306,tab-65,6,0,4,tab-65::whole,2,0.5,False,174
aitqa,q-307,tab-66,0,0,3,tab-66::whole,2,0.6666666666666666,False,201
aitqa,q-308,tab-66,3,2,2,tab-66::whole,1,0.5,False,201
aitqa,q-309,tab-66,5,1,3,tab-66::whole,2,0.6666666666666666,False,201
aitqa,q-310,tab-66,6,1,3,tab-66::whole,2,0.6666666666666666,False,201
aitqa,q-311,tab-66,10,0,3,tab-66::whole,2,0.6666666666666666,False,201
aitqa,q-312,tab-67,2,2,3,tab-67::whole,2,0.6666666666666666,False,291
aitqa,q-313,tab-68,3,0,4,tab-68::whole,3,0.75,False,129
aitqa,q-314,tab-68,1,2,4,tab-68::whole,3,0.75,False,129
aitqa,q-315,tab-69,4,4,1,tab-69::whole,1,1.0,True,139
aitqa,q-316,tab-70,1,0,4,tab-70::whole,2,0.5,False,155
aitqa,q-317,tab-70,0,0,4,tab-70::whole,2,0.5,False,155
aitqa,q-318,tab-70,2,1,4,tab-70::whole,2,0.5,False,155
aitqa,q-319,tab-70,3,2,4,tab-70::whole,2,0.5,False,155
aitqa,q-320,tab-70,4,1,4,tab-70::whole,2,0.5,False,155
aitqa,q-321,tab-71,4,0,4,tab-71::whole,3,0.75,False,198
aitqa,q-322,tab-71,2,1,4,tab-71::whole,3,0.75,False,198
aitqa,q-323,tab-71,4,0,4,tab-71::whole,3,0.75,False,198
aitqa,q-324,tab-72,7,0,4,tab-72::whole,3,0.75,False,170
aitqa,q-328,tab-73,0,3,1,tab-73::whole,1,1.0,True,140
aitqa,q-329,tab-73,1,3,1,tab-73::whole,1,1.0,True,140
aitqa,q-330,tab-73,2,1,1,tab-73::whole,1,1.0,True,140
aitqa,q-331,tab-73,0,1,1,tab-73::whole,1,1.0,True,140
aitqa,q-332,tab-73,0,1,1,tab-73::whole,1,1.0,True,140
aitqa,q-333,tab-73,2,3,1,tab-73::whole,1,1.0,True,140
aitqa,q-334,tab-73,0,4,1,tab-73::whole,1,1.0,True,140
aitqa,q-335,tab-73,1,3,1,tab-73::whole,1,1.0,True,140
aitqa,q-336,tab-73,0,2,1,tab-73::whole,1,1.0,True,140
aitqa,q-337,tab-73,1,3,1,tab-73::whole,1,1.0,True,140
aitqa,q-338,tab-74,1,1,1,tab-74::whole,1,1.0,True,141
aitqa,q-339,tab-74,3,2,1,tab-74::whole,1,1.0,True,141
aitqa,q-340,tab-74,4,1,1,tab-74::whole,1,1.0,True,141
aitqa,q-341,tab-74,1,1,1,tab-74::whole,1,1.0,True,141
aitqa,q-342,tab-74,0,1,1,tab-74::whole,1,1.0,True,141
aitqa,q-343,tab-74,3,0,1,tab-74::whole,1,1.0,True,141
aitqa,q-345,tab-75,23,1,3,tab-75::whole,3,1.0,True,479
aitqa,q-346,tab-75,23,4,2,tab-75::whole,2,1.0,True,479
aitqa,q-348,tab-75,23,1,3,tab-75::whole,3,1.0,True,479
aitqa,q-350,tab-76,0,5,2,tab-76::whole,1,0.5,False,147
aitqa,q-351,tab-76,1,0,3,tab-76::whole,2,0.6666666666666666,False,147
aitqa,q-352,tab-77,0,0,3,tab-77::whole,2,0.6666666666666666,False,162
aitqa,q-353,tab-77,8,3,3,tab-77::whole,3,1.0,True,162
aitqa,q-354,tab-77,8,4,3,tab-77::whole,3,1.0,True,162
aitqa,q-355,tab-77,5,4,3,tab-77::whole,2,0.6666666666666666,False,162
aitqa,q-356,tab-77,8,3,3,tab-77::whole,3,1.0,True,162
aitqa,q-358,tab-78,1,1,2,tab-78::whole,1,0.5,False,156
aitqa,q-361,tab-78,2,1,2,tab-78::whole,1,0.5,False,156
aitqa,q-363,tab-78,1,1,2,tab-78::whole,1,0.5,False,156
aitqa,q-364,tab-78,1,1,2,tab-78::whole,1,0.5,False,156
aitqa,q-365,tab-79,0,0,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-366,tab-79,1,0,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-367,tab-79,4,0,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-368,tab-79,7,0,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-369,tab-79,7,2,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-370,tab-79,9,1,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-371,tab-79,0,2,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-372,tab-79,6,3,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-373,tab-79,6,3,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-374,tab-79,8,2,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-375,tab-79,0,3,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-376,tab-79,6,4,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-377,tab-79,0,1,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-378,tab-79,0,1,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-379,tab-79,6,0,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-380,tab-79,1,1,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-381,tab-79,7,0,3,tab-79::whole,2,0.6666666666666666,False,322
aitqa,q-382,tab-80,1,0,3,tab-80::whole,2,0.6666666666666666,False,316
aitqa,q-383,tab-80,1,2,3,tab-80::whole,2,0.6666666666666666,False,316
aitqa,q-384,tab-80,1,3,3,tab-80::whole,2,0.6666666666666666,False,316
aitqa,q-385,tab-80,6,0,3,tab-80::whole,2,0.6666666666666666,False,316
aitqa,q-386,tab-80,8,0,3,tab-80::whole,2,0.6666666666666666,False,316
aitqa,q-387,tab-80,8,1,3,tab-80::whole,2,0.6666666666666666,False,316
